"location","variable","estimate","year"
"Seattle city, Washington","S0802_C04_002",1.5,2013
"Seattle city, Washington","S0802_C04_003",15.6,2013
"Seattle city, Washington","S0802_C04_004",56.3,2013
"Seattle city, Washington","S0802_C04_005",14,2013
"Seattle city, Washington","S0802_C04_006",4.8,2013
"Seattle city, Washington","S0802_C04_007",7.7,2013
"Seattle city, Washington","S0802_C04_008",32.7,2013
"Seattle city, Washington","S0802_C04_009",51.3,2013
"Seattle city, Washington","S0802_C04_010",48.7,2013
"Seattle city, Washington","S0802_C04_011",NA,2013
"Seattle city, Washington","S0802_C04_012",70.5,2013
"Seattle city, Washington","S0802_C04_013",6.3,2013
"Seattle city, Washington","S0802_C04_014",NA,2013
"Seattle city, Washington","S0802_C04_015",13.1,2013
"Seattle city, Washington","S0802_C04_016",NA,2013
"Seattle city, Washington","S0802_C04_017",2.6,2013
"Seattle city, Washington","S0802_C04_018",6.4,2013
"Seattle city, Washington","S0802_C04_019",6.7,2013
"Seattle city, Washington","S0802_C04_020",67.1,2013
"Seattle city, Washington","S0802_C04_021",81.7,2013
"Seattle city, Washington","S0802_C04_022",18.3,2013
"Seattle city, Washington","S0802_C04_023",7,2013
"Seattle city, Washington","S0802_C04_024",11.2,2013
"Seattle city, Washington","S0802_C04_025",22.1,2013
"Seattle city, Washington","S0802_C04_026",15.7,2013
"Seattle city, Washington","S0802_C04_027",6.4,2013
"Seattle city, Washington","S0802_C04_028",78271,2013
"Seattle city, Washington","S0802_C04_029",11,2013
"Seattle city, Washington","S0802_C04_030",5.8,2013
"Seattle city, Washington","S0802_C04_031",14.3,2013
"Seattle city, Washington","S0802_C04_032",12.1,2013
"Seattle city, Washington","S0802_C04_033",15.4,2013
"Seattle city, Washington","S0802_C04_034",10.9,2013
"Seattle city, Washington","S0802_C04_035",5.7,2013
"Seattle city, Washington","S0802_C04_036",24.8,2013
"Seattle city, Washington","S0802_C04_037",40663,2013
"Seattle city, Washington","S0802_C04_038",77887,2013
"Seattle city, Washington","S0802_C04_039",9.4,2013
"Seattle city, Washington","S0802_C04_040",4.8,2013
"Seattle city, Washington","S0802_C04_041",85.8,2013
"Seattle city, Washington","S0802_C04_042",78271,2013
"Seattle city, Washington","S0802_C04_043",55.3,2013
"Seattle city, Washington","S0802_C04_044",14.6,2013
"Seattle city, Washington","S0802_C04_045",24.5,2013
"Seattle city, Washington","S0802_C04_046",1.2,2013
"Seattle city, Washington","S0802_C04_047",4.2,2013
"Seattle city, Washington","S0802_C04_048",0.1,2013
"Seattle city, Washington","S0802_C04_049",0,2013
"Seattle city, Washington","S0802_C04_050",0.9,2013
"Seattle city, Washington","S0802_C04_051",4.6,2013
"Seattle city, Washington","S0802_C04_052",1.8,2013
"Seattle city, Washington","S0802_C04_053",14.4,2013
"Seattle city, Washington","S0802_C04_054",3.9,2013
"Seattle city, Washington","S0802_C04_055",11.3,2013
"Seattle city, Washington","S0802_C04_056",23.5,2013
"Seattle city, Washington","S0802_C04_057",20.4,2013
"Seattle city, Washington","S0802_C04_058",10.3,2013
"Seattle city, Washington","S0802_C04_059",4.1,2013
"Seattle city, Washington","S0802_C04_060",4.6,2013
"Seattle city, Washington","S0802_C04_061",0.1,2013
"Seattle city, Washington","S0802_C04_062",82.2,2013
"Seattle city, Washington","S0802_C04_063",15.7,2013
"Seattle city, Washington","S0802_C04_064",1.9,2013
"Seattle city, Washington","S0802_C04_065",0.2,2013
"Seattle city, Washington","S0802_C04_066",99.7,2013
"Seattle city, Washington","S0802_C04_067",98.3,2013
"Seattle city, Washington","S0802_C04_068",1.4,2013
"Seattle city, Washington","S0802_C04_069",0.3,2013
"Seattle city, Washington","S0802_C04_070",78271,2013
"Seattle city, Washington","S0802_C04_071",1.4,2013
"Seattle city, Washington","S0802_C04_072",1.2,2013
"Seattle city, Washington","S0802_C04_073",3.3,2013
"Seattle city, Washington","S0802_C04_074",5.6,2013
"Seattle city, Washington","S0802_C04_075",6.9,2013
"Seattle city, Washington","S0802_C04_076",14.5,2013
"Seattle city, Washington","S0802_C04_077",16.1,2013
"Seattle city, Washington","S0802_C04_078",14.1,2013
"Seattle city, Washington","S0802_C04_079",8.4,2013
"Seattle city, Washington","S0802_C04_080",28.5,2013
"Seattle city, Washington","S0802_C04_081",0.7,2013
"Seattle city, Washington","S0802_C04_082",2.1,2013
"Seattle city, Washington","S0802_C04_083",9.1,2013
"Seattle city, Washington","S0802_C04_084",13.3,2013
"Seattle city, Washington","S0802_C04_085",8.6,2013
"Seattle city, Washington","S0802_C04_086",22.4,2013
"Seattle city, Washington","S0802_C04_087",12.6,2013
"Seattle city, Washington","S0802_C04_088",17.2,2013
"Seattle city, Washington","S0802_C04_089",14.1,2013
"Seattle city, Washington","S0802_C04_090",35.8,2013
"Seattle city, Washington","S0802_C04_091",77183,2013
"Seattle city, Washington","S0802_C04_092",33.6,2013
"Seattle city, Washington","S0802_C04_093",66.4,2013
"Seattle city, Washington","S0802_C04_094",19.4,2013
"Seattle city, Washington","S0802_C04_095",44,2013
"Seattle city, Washington","S0802_C04_096",26.8,2013
"Seattle city, Washington","S0802_C04_097",9.8,2013
"Seattle city, Washington","S0802_C04_098",NA,2013
"Seattle city, Washington","S0802_C04_099",NA,2013
"Seattle city, Washington","S0802_C04_100",NA,2013
"Seattle city, Washington","S0802_C04_101",NA,2013
"Seattle city, Washington","S0802_C01_001",383387,2014
"Seattle city, Washington","S0802_C01_002",1.4,2014
"Seattle city, Washington","S0802_C01_003",9.7,2014
"Seattle city, Washington","S0802_C01_004",54.7,2014
"Seattle city, Washington","S0802_C01_005",17.1,2014
"Seattle city, Washington","S0802_C01_006",6.9,2014
"Seattle city, Washington","S0802_C01_007",10.3,2014
"Seattle city, Washington","S0802_C01_008",37.9,2014
"Seattle city, Washington","S0802_C01_009",54,2014
"Seattle city, Washington","S0802_C01_010",46,2014
"Seattle city, Washington","S0802_C01_011",NA,2014
"Seattle city, Washington","S0802_C01_012",74.6,2014
"Seattle city, Washington","S0802_C01_013",4.2,2014
"Seattle city, Washington","S0802_C01_014",NA,2014
"Seattle city, Washington","S0802_C01_015",13.2,2014
"Seattle city, Washington","S0802_C01_016",NA,2014
"Seattle city, Washington","S0802_C01_017",1.9,2014
"Seattle city, Washington","S0802_C01_018",5.2,2014
"Seattle city, Washington","S0802_C01_019",6.1,2014
"Seattle city, Washington","S0802_C01_020",71.2,2014
"Seattle city, Washington","S0802_C01_021",82.2,2014
"Seattle city, Washington","S0802_C01_022",17.8,2014
"Seattle city, Washington","S0802_C01_023",9.1,2014
"Seattle city, Washington","S0802_C01_024",8.7,2014
"Seattle city, Washington","S0802_C01_025",19.5,2014
"Seattle city, Washington","S0802_C01_026",13.2,2014
"Seattle city, Washington","S0802_C01_027",6.3,2014
"Seattle city, Washington","S0802_C01_028",383387,2014
"Seattle city, Washington","S0802_C01_029",9.5,2014
"Seattle city, Washington","S0802_C01_030",5.3,2014
"Seattle city, Washington","S0802_C01_031",12,2014
"Seattle city, Washington","S0802_C01_032",10.3,2014
"Seattle city, Washington","S0802_C01_033",14.8,2014
"Seattle city, Washington","S0802_C01_034",11.8,2014
"Seattle city, Washington","S0802_C01_035",5.7,2014
"Seattle city, Washington","S0802_C01_036",30.8,2014
"Seattle city, Washington","S0802_C01_037",47340,2014
"Seattle city, Washington","S0802_C01_038",380110,2014
"Seattle city, Washington","S0802_C01_039",6.8,2014
"Seattle city, Washington","S0802_C01_040",5.3,2014
"Seattle city, Washington","S0802_C01_041",87.9,2014
"Seattle city, Washington","S0802_C01_042",383387,2014
"Seattle city, Washington","S0802_C01_043",57.5,2014
"Seattle city, Washington","S0802_C01_044",14.9,2014
"Seattle city, Washington","S0802_C01_045",18.3,2014
"Seattle city, Washington","S0802_C01_046",3.2,2014
"Seattle city, Washington","S0802_C01_047",6,2014
"Seattle city, Washington","S0802_C01_048",0.2,2014
"Seattle city, Washington","S0802_C01_049",0.5,2014
"Seattle city, Washington","S0802_C01_050",2.8,2014
"Seattle city, Washington","S0802_C01_051",7.2,2014
"Seattle city, Washington","S0802_C01_052",1.9,2014
"Seattle city, Washington","S0802_C01_053",12.1,2014
"Seattle city, Washington","S0802_C01_054",3.7,2014
"Seattle city, Washington","S0802_C01_055",9.4,2014
"Seattle city, Washington","S0802_C01_056",21,2014
"Seattle city, Washington","S0802_C01_057",22.2,2014
"Seattle city, Washington","S0802_C01_058",10.6,2014
"Seattle city, Washington","S0802_C01_059",4.9,2014
"Seattle city, Washington","S0802_C01_060",3.3,2014
"Seattle city, Washington","S0802_C01_061",0.4,2014
"Seattle city, Washington","S0802_C01_062",79.7,2014
"Seattle city, Washington","S0802_C01_063",14.7,2014
"Seattle city, Washington","S0802_C01_064",5.6,2014
"Seattle city, Washington","S0802_C01_065",0.1,2014
"Seattle city, Washington","S0802_C01_066",99.3,2014
"Seattle city, Washington","S0802_C01_067",94.5,2014
"Seattle city, Washington","S0802_C01_068",4.9,2014
"Seattle city, Washington","S0802_C01_069",0.7,2014
"Seattle city, Washington","S0802_C01_070",356103,2014
"Seattle city, Washington","S0802_C01_071",2.2,2014
"Seattle city, Washington","S0802_C01_072",2.2,2014
"Seattle city, Washington","S0802_C01_073",3.1,2014
"Seattle city, Washington","S0802_C01_074",5.4,2014
"Seattle city, Washington","S0802_C01_075",8.1,2014
"Seattle city, Washington","S0802_C01_076",13.6,2014
"Seattle city, Washington","S0802_C01_077",13.1,2014
"Seattle city, Washington","S0802_C01_078",14.8,2014
"Seattle city, Washington","S0802_C01_079",10,2014
"Seattle city, Washington","S0802_C01_080",27.6,2014
"Seattle city, Washington","S0802_C01_081",7.3,2014
"Seattle city, Washington","S0802_C01_082",9.7,2014
"Seattle city, Washington","S0802_C01_083",13.6,2014
"Seattle city, Washington","S0802_C01_084",16.4,2014
"Seattle city, Washington","S0802_C01_085",8.1,2014
"Seattle city, Washington","S0802_C01_086",18.9,2014
"Seattle city, Washington","S0802_C01_087",9.7,2014
"Seattle city, Washington","S0802_C01_088",8.9,2014
"Seattle city, Washington","S0802_C01_089",7.4,2014
"Seattle city, Washington","S0802_C01_090",27.9,2014
"Seattle city, Washington","S0802_C01_091",378665,2014
"Seattle city, Washington","S0802_C01_092",49.2,2014
"Seattle city, Washington","S0802_C01_093",50.8,2014
"Seattle city, Washington","S0802_C01_094",10.2,2014
"Seattle city, Washington","S0802_C01_095",34.6,2014
"Seattle city, Washington","S0802_C01_096",38.6,2014
"Seattle city, Washington","S0802_C01_097",16.7,2014
"Seattle city, Washington","S0802_C01_098",9.9,2014
"Seattle city, Washington","S0802_C01_099",17,2014
"Seattle city, Washington","S0802_C01_100",11.9,2014
"Seattle city, Washington","S0802_C01_101",1.1,2014
"Seattle city, Washington","S0802_C02_001",189947,2014
"Seattle city, Washington","S0802_C02_002",0.9,2014
"Seattle city, Washington","S0802_C02_003",7.1,2014
"Seattle city, Washington","S0802_C02_004",53.1,2014
"Seattle city, Washington","S0802_C02_005",18.9,2014
"Seattle city, Washington","S0802_C02_006",7.7,2014
"Seattle city, Washington","S0802_C02_007",12.3,2014
"Seattle city, Washington","S0802_C02_008",40.4,2014
"Seattle city, Washington","S0802_C02_009",53.6,2014
"Seattle city, Washington","S0802_C02_010",46.4,2014
"Seattle city, Washington","S0802_C02_011",NA,2014
"Seattle city, Washington","S0802_C02_012",77.1,2014
"Seattle city, Washington","S0802_C02_013",3.7,2014
"Seattle city, Washington","S0802_C02_014",NA,2014
"Seattle city, Washington","S0802_C02_015",12,2014
"Seattle city, Washington","S0802_C02_016",NA,2014
"Seattle city, Washington","S0802_C02_017",1.3,2014
"Seattle city, Washington","S0802_C02_018",5.1,2014
"Seattle city, Washington","S0802_C02_019",5.5,2014
"Seattle city, Washington","S0802_C02_020",73.7,2014
"Seattle city, Washington","S0802_C02_021",83.8,2014
"Seattle city, Washington","S0802_C02_022",16.2,2014
"Seattle city, Washington","S0802_C02_023",9.6,2014
"Seattle city, Washington","S0802_C02_024",6.6,2014
"Seattle city, Washington","S0802_C02_025",18,2014
"Seattle city, Washington","S0802_C02_026",12.3,2014
"Seattle city, Washington","S0802_C02_027",5.7,2014
"Seattle city, Washington","S0802_C02_028",189947,2014
"Seattle city, Washington","S0802_C02_029",7.6,2014
"Seattle city, Washington","S0802_C02_030",4.3,2014
"Seattle city, Washington","S0802_C02_031",9.9,2014
"Seattle city, Washington","S0802_C02_032",10.6,2014
"Seattle city, Washington","S0802_C02_033",15.3,2014
"Seattle city, Washington","S0802_C02_034",12.2,2014
"Seattle city, Washington","S0802_C02_035",6.4,2014
"Seattle city, Washington","S0802_C02_036",33.7,2014
"Seattle city, Washington","S0802_C02_037",51325,2014
"Seattle city, Washington","S0802_C02_038",189444,2014
"Seattle city, Washington","S0802_C02_039",4.6,2014
"Seattle city, Washington","S0802_C02_040",4.1,2014
"Seattle city, Washington","S0802_C02_041",91.3,2014
"Seattle city, Washington","S0802_C02_042",189947,2014
"Seattle city, Washington","S0802_C02_043",56.1,2014
"Seattle city, Washington","S0802_C02_044",14,2014
"Seattle city, Washington","S0802_C02_045",18.1,2014
"Seattle city, Washington","S0802_C02_046",4.4,2014
"Seattle city, Washington","S0802_C02_047",7.2,2014
"Seattle city, Washington","S0802_C02_048",0.2,2014
"Seattle city, Washington","S0802_C02_049",0.3,2014
"Seattle city, Washington","S0802_C02_050",4,2014
"Seattle city, Washington","S0802_C02_051",9.8,2014
"Seattle city, Washington","S0802_C02_052",2.2,2014
"Seattle city, Washington","S0802_C02_053",11.1,2014
"Seattle city, Washington","S0802_C02_054",4.6,2014
"Seattle city, Washington","S0802_C02_055",9,2014
"Seattle city, Washington","S0802_C02_056",18.3,2014
"Seattle city, Washington","S0802_C02_057",22.7,2014
"Seattle city, Washington","S0802_C02_058",9.5,2014
"Seattle city, Washington","S0802_C02_059",4.7,2014
"Seattle city, Washington","S0802_C02_060",3.3,2014
"Seattle city, Washington","S0802_C02_061",0.4,2014
"Seattle city, Washington","S0802_C02_062",80.4,2014
"Seattle city, Washington","S0802_C02_063",14,2014
"Seattle city, Washington","S0802_C02_064",5.6,2014
"Seattle city, Washington","S0802_C02_065",0,2014
"Seattle city, Washington","S0802_C02_066",99.1,2014
"Seattle city, Washington","S0802_C02_067",91.4,2014
"Seattle city, Washington","S0802_C02_068",7.7,2014
"Seattle city, Washington","S0802_C02_069",0.9,2014
"Seattle city, Washington","S0802_C02_070",189947,2014
"Seattle city, Washington","S0802_C02_071",2.7,2014
"Seattle city, Washington","S0802_C02_072",1.7,2014
"Seattle city, Washington","S0802_C02_073",3.8,2014
"Seattle city, Washington","S0802_C02_074",6.2,2014
"Seattle city, Washington","S0802_C02_075",8,2014
"Seattle city, Washington","S0802_C02_076",14.7,2014
"Seattle city, Washington","S0802_C02_077",12,2014
"Seattle city, Washington","S0802_C02_078",14,2014
"Seattle city, Washington","S0802_C02_079",9.5,2014
"Seattle city, Washington","S0802_C02_080",27.4,2014
"Seattle city, Washington","S0802_C02_081",7.1,2014
"Seattle city, Washington","S0802_C02_082",11.3,2014
"Seattle city, Washington","S0802_C02_083",15.8,2014
"Seattle city, Washington","S0802_C02_084",18.5,2014
"Seattle city, Washington","S0802_C02_085",8.6,2014
"Seattle city, Washington","S0802_C02_086",18.6,2014
"Seattle city, Washington","S0802_C02_087",9,2014
"Seattle city, Washington","S0802_C02_088",7.1,2014
"Seattle city, Washington","S0802_C02_089",4.1,2014
"Seattle city, Washington","S0802_C02_090",25,2014
"Seattle city, Washington","S0802_C02_091",189165,2014
"Seattle city, Washington","S0802_C02_092",57.3,2014
"Seattle city, Washington","S0802_C02_093",42.7,2014
"Seattle city, Washington","S0802_C02_094",1.6,2014
"Seattle city, Washington","S0802_C02_095",30.9,2014
"Seattle city, Washington","S0802_C02_096",47.5,2014
"Seattle city, Washington","S0802_C02_097",20.1,2014
"Seattle city, Washington","S0802_C02_098",NA,2014
"Seattle city, Washington","S0802_C02_099",NA,2014
"Seattle city, Washington","S0802_C02_100",NA,2014
"Seattle city, Washington","S0802_C02_101",NA,2014
"Seattle city, Washington","S0802_C03_001",28083,2014
"Seattle city, Washington","S0802_C03_002",2.8,2014
"Seattle city, Washington","S0802_C03_003",11.1,2014
"Seattle city, Washington","S0802_C03_004",51.8,2014
"Seattle city, Washington","S0802_C03_005",16.4,2014
"Seattle city, Washington","S0802_C03_006",8.7,2014
"Seattle city, Washington","S0802_C03_007",9.3,2014
"Seattle city, Washington","S0802_C03_008",38.4,2014
"Seattle city, Washington","S0802_C03_009",49.3,2014
"Seattle city, Washington","S0802_C03_010",50.7,2014
"Seattle city, Washington","S0802_C03_011",NA,2014
"Seattle city, Washington","S0802_C03_012",65.4,2014
"Seattle city, Washington","S0802_C03_013",3.4,2014
"Seattle city, Washington","S0802_C03_014",NA,2014
"Seattle city, Washington","S0802_C03_015",21.7,2014
"Seattle city, Washington","S0802_C03_016",NA,2014
"Seattle city, Washington","S0802_C03_017",2.6,2014
"Seattle city, Washington","S0802_C03_018",6,2014
"Seattle city, Washington","S0802_C03_019",8.3,2014
"Seattle city, Washington","S0802_C03_020",60.8,2014
"Seattle city, Washington","S0802_C03_021",76.4,2014
"Seattle city, Washington","S0802_C03_022",23.6,2014
"Seattle city, Washington","S0802_C03_023",13.5,2014
"Seattle city, Washington","S0802_C03_024",10.1,2014
"Seattle city, Washington","S0802_C03_025",28.4,2014
"Seattle city, Washington","S0802_C03_026",18.1,2014
"Seattle city, Washington","S0802_C03_027",10.2,2014
"Seattle city, Washington","S0802_C03_028",28083,2014
"Seattle city, Washington","S0802_C03_029",10.9,2014
"Seattle city, Washington","S0802_C03_030",5.7,2014
"Seattle city, Washington","S0802_C03_031",13.5,2014
"Seattle city, Washington","S0802_C03_032",8.6,2014
"Seattle city, Washington","S0802_C03_033",13.5,2014
