"location","variable","estimate","year"
"Washington","S0802_C03_056",8.8,2021
"Washington","S0802_C03_057",19.3,2021
"Washington","S0802_C03_058",9.9,2021
"Washington","S0802_C03_059",2.9,2021
"Washington","S0802_C03_060",3.7,2021
"Washington","S0802_C03_061",2,2021
"Washington","S0802_C03_062",79.7,2021
"Washington","S0802_C03_063",14.9,2021
"Washington","S0802_C03_064",5.3,2021
"Washington","S0802_C03_065",0.1,2021
"Washington","S0802_C03_066",97,2021
"Washington","S0802_C03_067",77.3,2021
"Washington","S0802_C03_068",19.6,2021
"Washington","S0802_C03_069",3,2021
"Washington","S0802_C03_070",259225,2021
"Washington","S0802_C03_071",9.5,2021
"Washington","S0802_C03_072",5.6,2021
"Washington","S0802_C03_073",7.5,2021
"Washington","S0802_C03_074",9.4,2021
"Washington","S0802_C03_075",9.6,2021
"Washington","S0802_C03_076",11.7,2021
"Washington","S0802_C03_077",9.9,2021
"Washington","S0802_C03_078",8,2021
"Washington","S0802_C03_079",3.7,2021
"Washington","S0802_C03_080",25.1,2021
"Washington","S0802_C03_081",11.9,2021
"Washington","S0802_C03_082",11.1,2021
"Washington","S0802_C03_083",15.2,2021
"Washington","S0802_C03_084",13.2,2021
"Washington","S0802_C03_085",6.2,2021
"Washington","S0802_C03_086",14.3,2021
"Washington","S0802_C03_087",7.9,2021
"Washington","S0802_C03_088",9,2021
"Washington","S0802_C03_089",11.3,2021
"Washington","S0802_C03_090",28.5,2021
"Washington","S0802_C03_091",257049,2021
"Washington","S0802_C03_092",59.1,2021
"Washington","S0802_C03_093",40.9,2021
"Washington","S0802_C03_094",2.6,2021
"Washington","S0802_C03_095",16.3,2021
"Washington","S0802_C03_096",34.8,2021
"Washington","S0802_C03_097",46.4,2021
"Washington","S0802_C03_098",NA,2021
"Washington","S0802_C03_099",NA,2021
"Washington","S0802_C03_100",NA,2021
"Washington","S0802_C03_101",NA,2021
"Washington","S0802_C04_001",77898,2021
"Washington","S0802_C04_002",3.9,2021
"Washington","S0802_C04_003",15.2,2021
"Washington","S0802_C04_004",48.7,2021
"Washington","S0802_C04_005",16.5,2021
"Washington","S0802_C04_006",6.2,2021
"Washington","S0802_C04_007",9.5,2021
"Washington","S0802_C04_008",35.5,2021
"Washington","S0802_C04_009",53.8,2021
"Washington","S0802_C04_010",46.2,2021
"Washington","S0802_C04_011",87.4,2021
"Washington","S0802_C04_012",50.5,2021
"Washington","S0802_C04_013",10.9,2021
"Washington","S0802_C04_014",0.9,2021
"Washington","S0802_C04_015",18.1,2021
"Washington","S0802_C04_016",0.7,2021
"Washington","S0802_C04_017",6.3,2021
"Washington","S0802_C04_018",12.6,2021
"Washington","S0802_C04_019",13.2,2021
"Washington","S0802_C04_020",48,2021
"Washington","S0802_C04_021",74,2021
"Washington","S0802_C04_022",26,2021
"Washington","S0802_C04_023",10.9,2021
"Washington","S0802_C04_024",15.1,2021
"Washington","S0802_C04_025",28.7,2021
"Washington","S0802_C04_026",17.1,2021
"Washington","S0802_C04_027",11.6,2021
"Washington","S0802_C04_028",77898,2021
"Washington","S0802_C04_029",13.9,2021
"Washington","S0802_C04_030",5.9,2021
"Washington","S0802_C04_031",13.8,2021
"Washington","S0802_C04_032",12.7,2021
"Washington","S0802_C04_033",16.5,2021
"Washington","S0802_C04_034",11.8,2021
"Washington","S0802_C04_035",4.7,2021
"Washington","S0802_C04_036",20.7,2021
"Washington","S0802_C04_037",37216,2021
"Washington","S0802_C04_038",77000,2021
"Washington","S0802_C04_039",9.1,2021
"Washington","S0802_C04_040",7.3,2021
"Washington","S0802_C04_041",83.6,2021
"Washington","S0802_C04_042",77898,2021
"Washington","S0802_C04_043",39,2021
"Washington","S0802_C04_044",25.9,2021
"Washington","S0802_C04_045",16.3,2021
"Washington","S0802_C04_046",5.7,2021
"Washington","S0802_C04_047",12.4,2021
"Washington","S0802_C04_048",0.7,2021
"Washington","S0802_C04_049",0.7,2021
"Washington","S0802_C04_050",4.5,2021
"Washington","S0802_C04_051",5.2,2021
"Washington","S0802_C04_052",1.3,2021
"Washington","S0802_C04_053",16.4,2021
"Washington","S0802_C04_054",4.4,2021
"Washington","S0802_C04_055",5.5,2021
"Washington","S0802_C04_056",12.4,2021
"Washington","S0802_C04_057",24.1,2021
"Washington","S0802_C04_058",17.9,2021
"Washington","S0802_C04_059",3.5,2021
"Washington","S0802_C04_060",2.9,2021
"Washington","S0802_C04_061",1.1,2021
"Washington","S0802_C04_062",78.8,2021
"Washington","S0802_C04_063",18.6,2021
"Washington","S0802_C04_064",2.4,2021
"Washington","S0802_C04_065",0.2,2021
"Washington","S0802_C04_066",98.4,2021
"Washington","S0802_C04_067",80.8,2021
"Washington","S0802_C04_068",17.5,2021
"Washington","S0802_C04_069",1.6,2021
"Washington","S0802_C04_070",77898,2021
"Washington","S0802_C04_071",6,2021
"Washington","S0802_C04_072",6.2,2021
"Washington","S0802_C04_073",5.3,2021
"Washington","S0802_C04_074",10.3,2021
"Washington","S0802_C04_075",8,2021
"Washington","S0802_C04_076",12.3,2021
"Washington","S0802_C04_077",8.2,2021
"Washington","S0802_C04_078",10.7,2021
"Washington","S0802_C04_079",4.3,2021
"Washington","S0802_C04_080",28.9,2021
"Washington","S0802_C04_081",2.8,2021
"Washington","S0802_C04_082",4.4,2021
"Washington","S0802_C04_083",7.1,2021
"Washington","S0802_C04_084",8.4,2021
"Washington","S0802_C04_085",4.8,2021
"Washington","S0802_C04_086",11.9,2021
"Washington","S0802_C04_087",9.3,2021
"Washington","S0802_C04_088",16.9,2021
"Washington","S0802_C04_089",34.4,2021
"Washington","S0802_C04_090",47.2,2021
"Washington","S0802_C04_091",76526,2021
"Washington","S0802_C04_092",38.9,2021
"Washington","S0802_C04_093",61.1,2021
"Washington","S0802_C04_094",23.7,2021
"Washington","S0802_C04_095",30.6,2021
"Washington","S0802_C04_096",24.8,2021
"Washington","S0802_C04_097",20.8,2021
"Washington","S0802_C04_098",NA,2021
"Washington","S0802_C04_099",NA,2021
"Washington","S0802_C04_100",NA,2021
"Washington","S0802_C04_101",NA,2021
"Washington","S0802_C01_001",3843589,2022
"Washington","S0802_C01_002",3.2,2022
"Washington","S0802_C01_003",9.5,2022
"Washington","S0802_C01_004",47.3,2022
"Washington","S0802_C01_005",19.1,2022
"Washington","S0802_C01_006",8.3,2022
"Washington","S0802_C01_007",12.6,2022
"Washington","S0802_C01_008",40.4,2022
"Washington","S0802_C01_009",54.9,2022
"Washington","S0802_C01_010",45.1,2022
"Washington","S0802_C01_011",89.1,2022
"Washington","S0802_C01_012",66.1,2022
"Washington","S0802_C01_013",4,2022
"Washington","S0802_C01_014",1.1,2022
"Washington","S0802_C01_015",11.4,2022
"Washington","S0802_C01_016",0.7,2022
"Washington","S0802_C01_017",5.8,2022
"Washington","S0802_C01_018",10.9,2022
"Washington","S0802_C01_019",13.1,2022
"Washington","S0802_C01_020",63.9,2022
"Washington","S0802_C01_021",80.7,2022
"Washington","S0802_C01_022",19.3,2022
"Washington","S0802_C01_023",9.4,2022
"Washington","S0802_C01_024",10,2022
"Washington","S0802_C01_025",22.7,2022
"Washington","S0802_C01_026",14.6,2022
"Washington","S0802_C01_027",8.1,2022
"Washington","S0802_C01_028",3843143,2022
"Washington","S0802_C01_029",8.2,2022
"Washington","S0802_C01_030",3.7,2022
"Washington","S0802_C01_031",7.9,2022
"Washington","S0802_C01_032",10.1,2022
"Washington","S0802_C01_033",14.7,2022
"Washington","S0802_C01_034",13.1,2022
"Washington","S0802_C01_035",6.2,2022
"Washington","S0802_C01_036",36.1,2022
"Washington","S0802_C01_037",55134,2022
"Washington","S0802_C01_038",3813163,2022
"Washington","S0802_C01_039",4,2022
"Washington","S0802_C01_040",4.1,2022
"Washington","S0802_C01_041",91.8,2022
"Washington","S0802_C01_042",3843589,2022
"Washington","S0802_C01_043",46.3,2022
"Washington","S0802_C01_044",14.8,2022
"Washington","S0802_C01_045",17.6,2022
"Washington","S0802_C01_046",9.2,2022
"Washington","S0802_C01_047",11.5,2022
"Washington","S0802_C01_048",0.7,2022
"Washington","S0802_C01_049",2.4,2022
"Washington","S0802_C01_050",7.1,2022
"Washington","S0802_C01_051",8.9,2022
"Washington","S0802_C01_052",2.2,2022
"Washington","S0802_C01_053",12,2022
"Washington","S0802_C01_054",5.6,2022
"Washington","S0802_C01_055",8.2,2022
"Washington","S0802_C01_056",14.5,2022
"Washington","S0802_C01_057",20.4,2022
"Washington","S0802_C01_058",8,2022
"Washington","S0802_C01_059",4.2,2022
"Washington","S0802_C01_060",4.9,2022
"Washington","S0802_C01_061",1.7,2022
"Washington","S0802_C01_062",77.5,2022
"Washington","S0802_C01_063",17,2022
"Washington","S0802_C01_064",5.3,2022
"Washington","S0802_C01_065",0.2,2022
"Washington","S0802_C01_066",97.5,2022
"Washington","S0802_C01_067",84.3,2022
"Washington","S0802_C01_068",13.2,2022
"Washington","S0802_C01_069",2.5,2022
"Washington","S0802_C01_070",3057469,2022
"Washington","S0802_C01_071",7,2022
"Washington","S0802_C01_072",4.8,2022
"Washington","S0802_C01_073",6.1,2022
"Washington","S0802_C01_074",8.4,2022
"Washington","S0802_C01_075",9.1,2022
"Washington","S0802_C01_076",12.7,2022
"Washington","S0802_C01_077",11,2022
"Washington","S0802_C01_078",10,2022
"Washington","S0802_C01_079",5.5,2022
"Washington","S0802_C01_080",25.4,2022
"Washington","S0802_C01_081",12.9,2022
"Washington","S0802_C01_082",13.6,2022
"Washington","S0802_C01_083",15.4,2022
"Washington","S0802_C01_084",14,2022
"Washington","S0802_C01_085",7.3,2022
"Washington","S0802_C01_086",13.1,2022
"Washington","S0802_C01_087",7.3,2022
"Washington","S0802_C01_088",7.9,2022
"Washington","S0802_C01_089",8.5,2022
"Washington","S0802_C01_090",26.3,2022
"Washington","S0802_C01_091",3797283,2022
"Washington","S0802_C01_092",65.9,2022
"Washington","S0802_C01_093",34.1,2022
"Washington","S0802_C01_094",3.6,2022
"Washington","S0802_C01_095",20.7,2022
"Washington","S0802_C01_096",37.9,2022
"Washington","S0802_C01_097",37.8,2022
"Washington","S0802_C01_098",13.4,2022
"Washington","S0802_C01_099",27.4,2022
"Washington","S0802_C01_100",19.7,2022
"Washington","S0802_C01_101",1.8,2022
"Washington","S0802_C02_001",2415775,2022
"Washington","S0802_C02_002",3.1,2022
"Washington","S0802_C02_003",9.8,2022
"Washington","S0802_C02_004",45.9,2022
"Washington","S0802_C02_005",19.5,2022
"Washington","S0802_C02_006",8.7,2022
"Washington","S0802_C02_007",12.9,2022
"Washington","S0802_C02_008",40.8,2022
"Washington","S0802_C02_009",55.9,2022
"Washington","S0802_C02_010",44.1,2022
"Washington","S0802_C02_011",88.8,2022
"Washington","S0802_C02_012",67.8,2022
"Washington","S0802_C02_013",4,2022
"Washington","S0802_C02_014",1.3,2022
"Washington","S0802_C02_015",9,2022
"Washington","S0802_C02_016",0.7,2022
"Washington","S0802_C02_017",6.1,2022
"Washington","S0802_C02_018",11.2,2022
"Washington","S0802_C02_019",13.5,2022
"Washington","S0802_C02_020",65.6,2022
"Washington","S0802_C02_021",83.1,2022
"Washington","S0802_C02_022",16.9,2022
"Washington","S0802_C02_023",9.1,2022
"Washington","S0802_C02_024",7.8,2022
"Washington","S0802_C02_025",20.8,2022
"Washington","S0802_C02_026",13.2,2022
"Washington","S0802_C02_027",7.6,2022
"Washington","S0802_C02_028",2415708,2022
"Washington","S0802_C02_029",8,2022
"Washington","S0802_C02_030",3.4,2022
"Washington","S0802_C02_031",8.1,2022
"Washington","S0802_C02_032",11.2,2022
"Washington","S0802_C02_033",16.9,2022
"Washington","S0802_C02_034",14.3,2022
"Washington","S0802_C02_035",6.7,2022
"Washington","S0802_C02_036",31.6,2022
"Washington","S0802_C02_037",51983,2022
"Washington","S0802_C02_038",2407301,2022
"Washington","S0802_C02_039",3.7,2022
"Washington","S0802_C02_040",4.4,2022
"Washington","S0802_C02_041",91.9,2022
"Washington","S0802_C02_042",2415775,2022
"Washington","S0802_C02_043",39.8,2022
"Washington","S0802_C02_044",16.4,2022
"Washington","S0802_C02_045",18.4,2022
"Washington","S0802_C02_046",10.7,2022
"Washington","S0802_C02_047",14,2022
"Washington","S0802_C02_048",0.8,2022
"Washington","S0802_C02_049",2.2,2022
"Washington","S0802_C02_050",8.2,2022
"Washington","S0802_C02_051",10,2022
"Washington","S0802_C02_052",2.5,2022
"Washington","S0802_C02_053",12.5,2022
"Washington","S0802_C02_054",6.7,2022
"Washington","S0802_C02_055",6,2022
"Washington","S0802_C02_056",10.3,2022
"Washington","S0802_C02_057",22.2,2022
"Washington","S0802_C02_058",8.5,2022
"Washington","S0802_C02_059",4.4,2022
"Washington","S0802_C02_060",4.8,2022
"Washington","S0802_C02_061",1.8,2022
"Washington","S0802_C02_062",77.4,2022
"Washington","S0802_C02_063",18,2022
"Washington","S0802_C02_064",4.4,2022
"Washington","S0802_C02_065",0.1,2022
"Washington","S0802_C02_066",96.7,2022
"Washington","S0802_C02_067",79.4,2022
"Washington","S0802_C02_068",17.3,2022
"Washington","S0802_C02_069",3.3,2022
"Washington","S0802_C02_070",2415775,2022
"Washington","S0802_C02_071",7.4,2022
"Washington","S0802_C02_072",5,2022
"Washington","S0802_C02_073",6.1,2022
"Washington","S0802_C02_074",8.7,2022
"Washington","S0802_C02_075",9.3,2022
"Washington","S0802_C02_076",12.6,2022
"Washington","S0802_C02_077",11,2022
"Washington","S0802_C02_078",9.8,2022
"Washington","S0802_C02_079",5.5,2022
"Washington","S0802_C02_080",24.6,2022
"Washington","S0802_C02_081",12.1,2022
"Washington","S0802_C02_082",13.8,2022
"Washington","S0802_C02_083",16,2022
"Washington","S0802_C02_084",14.5,2022
"Washington","S0802_C02_085",7.7,2022
"Washington","S0802_C02_086",13.4,2022
"Washington","S0802_C02_087",7.4,2022
"Washington","S0802_C02_088",7.7,2022
"Washington","S0802_C02_089",7.5,2022
"Washington","S0802_C02_090",25.8,2022
"Washington","S0802_C02_091",2406483,2022
"Washington","S0802_C02_092",66.9,2022
"Washington","S0802_C02_093",33.1,2022
"Washington","S0802_C02_094",1.8,2022
"Washington","S0802_C02_095",17.6,2022
"Washington","S0802_C02_096",38.3,2022
"Washington","S0802_C02_097",42.3,2022
"Washington","S0802_C02_098",NA,2022
"Washington","S0802_C02_099",NA,2022
"Washington","S0802_C02_100",NA,2022
"Washington","S0802_C02_101",NA,2022
"Washington","S0802_C03_001",334984,2022
"Washington","S0802_C03_002",6.9,2022
"Washington","S0802_C03_003",12.2,2022
"Washington","S0802_C03_004",47,2022
"Washington","S0802_C03_005",18.7,2022
"Washington","S0802_C03_006",6.7,2022
"Washington","S0802_C03_007",8.6,2022
"Washington","S0802_C03_008",38,2022
"Washington","S0802_C03_009",52.5,2022
"Washington","S0802_C03_010",47.5,2022
"Washington","S0802_C03_011",86.3,2022
"Washington","S0802_C03_012",54.5,2022
"Washington","S0802_C03_013",4.1,2022
"Washington","S0802_C03_014",1.6,2022
"Washington","S0802_C03_015",13.7,2022
"Washington","S0802_C03_016",1.4,2022
"Washington","S0802_C03_017",11,2022
"Washington","S0802_C03_018",13.7,2022
"Washington","S0802_C03_019",24.2,2022
"Washington","S0802_C03_020",50.8,2022
"Washington","S0802_C03_021",68.7,2022
"Washington","S0802_C03_022",31.3,2022
"Washington","S0802_C03_023",11.7,2022
"Washington","S0802_C03_024",19.7,2022
"Washington","S0802_C03_025",36.3,2022
"Washington","S0802_C03_026",17.8,2022
"Washington","S0802_C03_027",18.5,2022
"Washington","S0802_C03_028",334984,2022
"Washington","S0802_C03_029",11.9,2022
"Washington","S0802_C03_030",5.9,2022
"Washington","S0802_C03_031",11.9,2022
"Washington","S0802_C03_032",12.9,2022
"Washington","S0802_C03_033",14.7,2022
"Washington","S0802_C03_034",13.2,2022
"Washington","S0802_C03_035",5.8,2022
"Washington","S0802_C03_036",23.6,2022
"Washington","S0802_C03_037",41937,2022
"Washington","S0802_C03_038",331251,2022
"Washington","S0802_C03_039",6.4,2022
"Washington","S0802_C03_040",5.5,2022
"Washington","S0802_C03_041",88.1,2022
"Washington","S0802_C03_042",334984,2022
"Washington","S0802_C03_043",33.2,2022
"Washington","S0802_C03_044",20,2022
"Washington","S0802_C03_045",15.5,2022
"Washington","S0802_C03_046",16.4,2022
"Washington","S0802_C03_047",13.8,2022
"Washington","S0802_C03_048",1.1,2022
"Washington","S0802_C03_049",5.6,2022
"Washington","S0802_C03_050",10.5,2022
"Washington","S0802_C03_051",8.8,2022
"Washington","S0802_C03_052",1.9,2022
"Washington","S0802_C03_053",11.5,2022
"Washington","S0802_C03_054",5.2,2022
"Washington","S0802_C03_055",4.8,2022
"Washington","S0802_C03_056",9.7,2022
"Washington","S0802_C03_057",21.5,2022
"Washington","S0802_C03_058",10.7,2022
"Washington","S0802_C03_059",4.4,2022
"Washington","S0802_C03_060",2.9,2022
"Washington","S0802_C03_061",2.5,2022
"Washington","S0802_C03_062",76.2,2022
"Washington","S0802_C03_063",16.8,2022
"Washington","S0802_C03_064",6.7,2022
"Washington","S0802_C03_065",0.4,2022
"Washington","S0802_C03_066",97.6,2022
"Washington","S0802_C03_067",78.1,2022
"Washington","S0802_C03_068",19.5,2022
"Washington","S0802_C03_069",2.4,2022
"Washington","S0802_C03_070",334984,2022
"Washington","S0802_C03_071",7.4,2022
"Washington","S0802_C03_072",4,2022
"Washington","S0802_C03_073",6.6,2022
"Washington","S0802_C03_074",7.1,2022
"Washington","S0802_C03_075",9.4,2022
"Washington","S0802_C03_076",14.4,2022
"Washington","S0802_C03_077",11.2,2022
"Washington","S0802_C03_078",9.1,2022
"Washington","S0802_C03_079",4.9,2022
"Washington","S0802_C03_080",25.9,2022
"Washington","S0802_C03_081",10.9,2022
"Washington","S0802_C03_082",13.9,2022
"Washington","S0802_C03_083",14.2,2022
"Washington","S0802_C03_084",13.5,2022
"Washington","S0802_C03_085",6.9,2022
"Washington","S0802_C03_086",14.6,2022
"Washington","S0802_C03_087",7.3,2022
"Washington","S0802_C03_088",9.7,2022
"Washington","S0802_C03_089",9.1,2022
"Washington","S0802_C03_090",27.3,2022
"Washington","S0802_C03_091",325139,2022
"Washington","S0802_C03_092",62.8,2022
"Washington","S0802_C03_093",37.2,2022
"Washington","S0802_C03_094",2.7,2022
"Washington","S0802_C03_095",17,2022
"Washington","S0802_C03_096",37,2022
"Washington","S0802_C03_097",43.2,2022
"Washington","S0802_C03_098",NA,2022
"Washington","S0802_C03_099",NA,2022
"Washington","S0802_C03_100",NA,2022
"Washington","S0802_C03_101",NA,2022
"Washington","S0802_C04_001",120911,2022
"Washington","S0802_C04_002",4.1,2022
"Washington","S0802_C04_003",16.3,2022
"Washington","S0802_C04_004",49.8,2022
"Washington","S0802_C04_005",14.3,2022
"Washington","S0802_C04_006",6.4,2022
"Washington","S0802_C04_007",9.1,2022
"Washington","S0802_C04_008",34,2022
"Washington","S0802_C04_009",52.7,2022
"Washington","S0802_C04_010",47.3,2022
"Washington","S0802_C04_011",89.1,2022
"Washington","S0802_C04_012",52.3,2022
"Washington","S0802_C04_013",9.5,2022
"Washington","S0802_C04_014",0.6,2022
"Washington","S0802_C04_015",20.3,2022
"Washington","S0802_C04_016",0.2,2022
"Washington","S0802_C04_017",6.2,2022
"Washington","S0802_C04_018",10.9,2022
"Washington","S0802_C04_019",13.6,2022
"Washington","S0802_C04_020",49.3,2022
"Washington","S0802_C04_021",72,2022
"Washington","S0802_C04_022",28,2022
"Washington","S0802_C04_023",10.3,2022
"Washington","S0802_C04_024",17.7,2022
"Washington","S0802_C04_025",32,2022
"Washington","S0802_C04_026",20.2,2022
"Washington","S0802_C04_027",11.8,2022
"Washington","S0802_C04_028",120911,2022
"Washington","S0802_C04_029",13,2022
"Washington","S0802_C04_030",5.4,2022
"Washington","S0802_C04_031",9.6,2022
"Washington","S0802_C04_032",12,2022
"Washington","S0802_C04_033",16.2,2022
"Washington","S0802_C04_034",9.4,2022
"Washington","S0802_C04_035",4.4,2022
"Washington","S0802_C04_036",30,2022
"Washington","S0802_C04_037",42447,2022
"Washington","S0802_C04_038",119572,2022
"Washington","S0802_C04_039",8.4,2022
"Washington","S0802_C04_040",6.5,2022
"Washington","S0802_C04_041",85.1,2022
"Washington","S0802_C04_042",120911,2022
"Washington","S0802_C04_043",48.5,2022
"Washington","S0802_C04_044",20.5,2022
"Washington","S0802_C04_045",18.1,2022
"Washington","S0802_C04_046",5,2022
